freeze_id,plan_sha256,source_cohort_sha256,analysis_script_sha256,generated_at,analysis_id,row_type,population,model_variant,outcome,term,term_role,raw_scale,transformation,standardization_mean,standardization_sd,n,events,non_events,top10_group_n,other_group_n,missing_excluded_n,estimate_type,estimate,ci_lower,ci_upper,p_value,converged,separation_or_rank_issue,notes
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,standardization,P_table2_no_abstract_length,missingness sensitivity,is_top10,fa_prior_cites,continuous covariate,count,log1p then z-score,5.6220944427618464,2.328424261198932,8498,855.0,7643.0,855.0,7643.0,,raw-unit SD,2.328424261198932,,,,True,none,estimation-population standardization
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,standardization,P_table2_no_abstract_length,missingness sensitivity,is_top10,la_prior_works,continuous covariate,count,log1p then z-score,4.469515808378595,1.4062554311214321,8498,855.0,7643.0,855.0,7643.0,,raw-unit SD,1.4062554311214321,,,,True,none,estimation-population standardization
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,standardization,P_table2_no_abstract_length,missingness sensitivity,is_top10,la_prior_cites,continuous covariate,count,log1p then z-score,7.605003031475398,2.0482399392053834,8498,855.0,7643.0,855.0,7643.0,,raw-unit SD,2.0482399392053834,,,,True,none,estimation-population standardization
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,missingness,P_table2_no_abstract_length,missingness sensitivity,is_top10,n_references,covariate,,,,,8498,855.0,7643.0,855.0,7643.0,0.0,missing n,0.0,,,,True,none,per-variable missingness before complete-case restriction; counts may overlap
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,missingness,P_table2_no_abstract_length,missingness sensitivity,is_top10,n_authors,covariate,,,,,8498,855.0,7643.0,855.0,7643.0,0.0,missing n,0.0,,,,True,none,per-variable missingness before complete-case restriction; counts may overlap
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,missingness,P_table2_no_abstract_length,missingness sensitivity,is_top10,n_institutions,covariate,,,,,8498,855.0,7643.0,855.0,7643.0,0.0,missing n,0.0,,,,True,none,per-variable missingness before complete-case restriction; counts may overlap
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,missingness,P_table2_no_abstract_length,missingness sensitivity,is_top10,fa_prior_works,covariate,,,,,8498,855.0,7643.0,855.0,7643.0,279.0,missing n,279.0,,,,True,none,per-variable missingness before complete-case restriction; counts may overlap
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,missingness,P_table2_no_abstract_length,missingness sensitivity,is_top10,fa_prior_cites,covariate,,,,,8498,855.0,7643.0,855.0,7643.0,279.0,missing n,279.0,,,,True,none,per-variable missingness before complete-case restriction; counts may overlap
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,missingness,P_table2_no_abstract_length,missingness sensitivity,is_top10,la_prior_works,covariate,,,,,8498,855.0,7643.0,855.0,7643.0,343.0,missing n,343.0,,,,True,none,per-variable missingness before complete-case restriction; counts may overlap
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,missingness,P_table2_no_abstract_length,missingness sensitivity,is_top10,la_prior_cites,covariate,,,,,8498,855.0,7643.0,855.0,7643.0,343.0,missing n,343.0,,,,True,none,per-variable missingness before complete-case restriction; counts may overlap
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,missingness,P_table2_no_abstract_length,missingness sensitivity,is_top10,is_international,covariate,,,,,8498,855.0,7643.0,855.0,7643.0,0.0,missing n,0.0,,,,True,none,per-variable missingness before complete-case restriction; counts may overlap
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,missingness,P_table2_no_abstract_length,missingness sensitivity,is_top10,is_oa,covariate,,,,,8498,855.0,7643.0,855.0,7643.0,0.0,missing n,0.0,,,,True,none,per-variable missingness before complete-case restriction; counts may overlap
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,missingness,P_table2_no_abstract_length,missingness sensitivity,is_top10,is_review,covariate,,,,,8498,855.0,7643.0,855.0,7643.0,0.0,missing n,0.0,,,,True,none,per-variable missingness before complete-case restriction; counts may overlap
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,missingness,P_table2_no_abstract_length,missingness sensitivity,is_top10,is_rct,covariate,,,,,8498,855.0,7643.0,855.0,7643.0,0.0,missing n,0.0,,,,True,none,per-variable missingness before complete-case restriction; counts may overlap
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,missingness,P_table2_no_abstract_length,missingness sensitivity,is_top10,is_sr_meta,covariate,,,,,8498,855.0,7643.0,855.0,7643.0,0.0,missing n,0.0,,,,True,none,per-variable missingness before complete-case restriction; counts may overlap
REV1-20260827-c550d47d361b,e17faa968e38c7fc622349840d4b5f9f8cdbaafdefb4ec8af883a59d9b245b4b,c550d47d361b1fb3574d89de9ef6f0c1d53bd05125f7cbf85ca0c2b6a8c5e808,c4e299991ac26335258c6b0e19c85674b45cdae6e2ff1eaa1b6f0d283bf44b2c,2026-08-27T12:48:54+09:00,table2_no_abstract_length,missingness,P_table2_no_abstract_length,missingness sensitivity,is_top10,has_usa,covariate,,,,,8498,855.0,7643.0,855.0,7643.0,0.0,missing n,0.0,,,,True,none,per-variable missingness before complete-case restriction; counts may overlap
